
                           START @2022-12-03 22:16:09.279106
----------------------------------------------------------------------------------------
args.config_file='config_files/modify_inc/least_most_2.ini'
----------------------------------------------------------------------------------------
---------------------------------------- CONFIG -----------------------------------------
----------------------------------------------------------------------------------------
seed=0
device=device(type='cuda', index=0)
torch.backends.cudnn.enabled=False
Starting modification: initial=0, start=None, end=1000, @2022-12-03 22:16:12.834588
486 / 1000 = 48% @2022-12-03 22:18:58.204195
487 / 1000 = 48% @2022-12-03 22:18:58.411844
488 / 1000 = 48% @2022-12-03 22:18:58.687760
489 / 1000 = 48% @2022-12-03 22:18:59.591258
490 / 1000 = 49% @2022-12-03 22:19:01.060537
491 / 1000 = 49% @2022-12-03 22:19:02.054350
492 / 1000 = 49% @2022-12-03 22:19:02.507492
493 / 1000 = 49% @2022-12-03 22:19:03.014580
494 / 1000 = 49% @2022-12-03 22:19:03.431380
495 / 1000 = 49% @2022-12-03 22:19:03.543088
496 / 1000 = 49% @2022-12-03 22:19:04.030964
497 / 1000 = 49% @2022-12-03 22:19:05.547743
498 / 1000 = 49% @2022-12-03 22:19:05.856341
499 / 1000 = 49% @2022-12-03 22:19:06.147773
500 / 1000 = 50% @2022-12-03 22:19:06.572656
501 / 1000 = 50% @2022-12-03 22:19:06.727325
502 / 1000 = 50% @2022-12-03 22:19:07.043677
503 / 1000 = 50% @2022-12-03 22:19:07.689240
504 / 1000 = 50% @2022-12-03 22:19:07.758257
505 / 1000 = 50% @2022-12-03 22:19:07.954161
506 / 1000 = 50% @2022-12-03 22:19:08.385735
507 / 1000 = 50% @2022-12-03 22:19:08.631757
508 / 1000 = 50% @2022-12-03 22:19:09.269357
509 / 1000 = 50% @2022-12-03 22:19:09.964917
510 / 1000 = 51% @2022-12-03 22:19:10.139064
511 / 1000 = 51% @2022-12-03 22:19:10.501702
512 / 1000 = 51% @2022-12-03 22:19:11.295285
513 / 1000 = 51% @2022-12-03 22:19:11.504850
514 / 1000 = 51% @2022-12-03 22:19:11.725862
515 / 1000 = 51% @2022-12-03 22:19:12.419355
516 / 1000 = 51% @2022-12-03 22:19:12.729546
517 / 1000 = 51% @2022-12-03 22:19:13.052862
518 / 1000 = 51% @2022-12-03 22:19:13.133727
519 / 1000 = 51% @2022-12-03 22:19:13.973640
520 / 1000 = 52% @2022-12-03 22:19:14.050835
521 / 1000 = 52% @2022-12-03 22:19:14.126828
522 / 1000 = 52% @2022-12-03 22:19:14.193654
523 / 1000 = 52% @2022-12-03 22:19:14.269875
524 / 1000 = 52% @2022-12-03 22:19:14.358285
525 / 1000 = 52% @2022-12-03 22:19:14.435143
526 / 1000 = 52% @2022-12-03 22:19:14.512405
527 / 1000 = 52% @2022-12-03 22:19:14.579513
528 / 1000 = 52% @2022-12-03 22:19:14.656000
529 / 1000 = 52% @2022-12-03 22:19:14.725580
530 / 1000 = 53% @2022-12-03 22:19:14.974256
531 / 1000 = 53% @2022-12-03 22:19:15.233892
532 / 1000 = 53% @2022-12-03 22:19:15.658154
533 / 1000 = 53% @2022-12-03 22:19:15.897763
534 / 1000 = 53% @2022-12-03 22:19:16.071902
535 / 1000 = 53% @2022-12-03 22:19:16.258734
536 / 1000 = 53% @2022-12-03 22:19:16.475996
537 / 1000 = 53% @2022-12-03 22:19:16.644690
538 / 1000 = 53% @2022-12-03 22:19:16.735129
539 / 1000 = 53% @2022-12-03 22:19:16.826022
540 / 1000 = 54% @2022-12-03 22:19:17.910568
541 / 1000 = 54% @2022-12-03 22:19:17.996610
542 / 1000 = 54% @2022-12-03 22:19:18.121232
543 / 1000 = 54% @2022-12-03 22:19:18.243104
544 / 1000 = 54% @2022-12-03 22:19:18.346346
545 / 1000 = 54% @2022-12-03 22:19:19.233102
546 / 1000 = 54% @2022-12-03 22:19:20.330865
547 / 1000 = 54% @2022-12-03 22:19:20.825504
548 / 1000 = 54% @2022-12-03 22:19:20.924100
549 / 1000 = 54% @2022-12-03 22:19:21.180927
550 / 1000 = 55% @2022-12-03 22:19:21.276672
551 / 1000 = 55% @2022-12-03 22:19:21.364925
552 / 1000 = 55% @2022-12-03 22:19:21.468223
553 / 1000 = 55% @2022-12-03 22:19:22.828475
554 / 1000 = 55% @2022-12-03 22:19:23.207185
555 / 1000 = 55% @2022-12-03 22:19:23.310830
556 / 1000 = 55% @2022-12-03 22:19:23.802521
557 / 1000 = 55% @2022-12-03 22:19:23.896960
558 / 1000 = 55% @2022-12-03 22:19:24.389978
559 / 1000 = 55% @2022-12-03 22:19:24.493007
560 / 1000 = 56% @2022-12-03 22:19:24.595798
561 / 1000 = 56% @2022-12-03 22:19:25.130076
562 / 1000 = 56% @2022-12-03 22:19:25.428916
563 / 1000 = 56% @2022-12-03 22:19:25.517787
564 / 1000 = 56% @2022-12-03 22:19:25.604779
565 / 1000 = 56% @2022-12-03 22:19:27.129944
566 / 1000 = 56% @2022-12-03 22:19:27.233012
567 / 1000 = 56% @2022-12-03 22:19:27.316212
568 / 1000 = 56% @2022-12-03 22:19:28.249163
569 / 1000 = 56% @2022-12-03 22:19:28.423750
570 / 1000 = 57% @2022-12-03 22:19:28.515019
571 / 1000 = 57% @2022-12-03 22:19:28.611825
572 / 1000 = 57% @2022-12-03 22:19:28.759614
573 / 1000 = 57% @2022-12-03 22:19:28.863114
574 / 1000 = 57% @2022-12-03 22:19:28.958192
575 / 1000 = 57% @2022-12-03 22:19:29.128011
576 / 1000 = 57% @2022-12-03 22:19:29.231460
577 / 1000 = 57% @2022-12-03 22:19:29.451576
578 / 1000 = 57% @2022-12-03 22:19:29.576160
579 / 1000 = 57% @2022-12-03 22:19:29.667596
580 / 1000 = 58% @2022-12-03 22:19:29.792725
581 / 1000 = 58% @2022-12-03 22:19:29.895707
582 / 1000 = 58% @2022-12-03 22:19:30.502187
583 / 1000 = 58% @2022-12-03 22:19:30.605559
584 / 1000 = 58% @2022-12-03 22:19:31.216500
585 / 1000 = 58% @2022-12-03 22:19:31.361070
586 / 1000 = 58% @2022-12-03 22:19:31.452346
587 / 1000 = 58% @2022-12-03 22:19:31.555436
588 / 1000 = 58% @2022-12-03 22:19:31.647376
589 / 1000 = 58% @2022-12-03 22:19:31.745428
590 / 1000 = 59% @2022-12-03 22:19:31.836633
591 / 1000 = 59% @2022-12-03 22:19:31.926275
592 / 1000 = 59% @2022-12-03 22:19:32.015988
593 / 1000 = 59% @2022-12-03 22:19:32.102472
594 / 1000 = 59% @2022-12-03 22:19:32.198379
595 / 1000 = 59% @2022-12-03 22:19:32.287989
596 / 1000 = 59% @2022-12-03 22:19:32.472653
597 / 1000 = 59% @2022-12-03 22:19:32.575757
598 / 1000 = 59% @2022-12-03 22:19:32.662753
599 / 1000 = 59% @2022-12-03 22:19:32.752957
600 / 1000 = 60% @2022-12-03 22:19:32.849223
601 / 1000 = 60% @2022-12-03 22:19:32.941290
602 / 1000 = 60% @2022-12-03 22:19:33.031714
603 / 1000 = 60% @2022-12-03 22:19:33.134844
604 / 1000 = 60% @2022-12-03 22:19:33.431560
605 / 1000 = 60% @2022-12-03 22:19:33.924704
606 / 1000 = 60% @2022-12-03 22:19:34.027551
607 / 1000 = 60% @2022-12-03 22:19:34.288082
608 / 1000 = 60% @2022-12-03 22:19:34.363913
609 / 1000 = 60% @2022-12-03 22:19:34.552685
610 / 1000 = 61% @2022-12-03 22:19:34.632721
611 / 1000 = 61% @2022-12-03 22:19:34.726189
612 / 1000 = 61% @2022-12-03 22:19:34.905130
613 / 1000 = 61% @2022-12-03 22:19:35.093860
614 / 1000 = 61% @2022-12-03 22:19:35.191143
615 / 1000 = 61% @2022-12-03 22:19:35.288023
616 / 1000 = 61% @2022-12-03 22:19:35.479008
617 / 1000 = 61% @2022-12-03 22:19:35.575501
618 / 1000 = 61% @2022-12-03 22:19:35.857756
619 / 1000 = 61% @2022-12-03 22:19:35.943146
620 / 1000 = 62% @2022-12-03 22:19:36.131939
621 / 1000 = 62% @2022-12-03 22:19:36.322105
622 / 1000 = 62% @2022-12-03 22:19:36.529667
623 / 1000 = 62% @2022-12-03 22:19:36.630480
624 / 1000 = 62% @2022-12-03 22:19:36.809581
625 / 1000 = 62% @2022-12-03 22:19:37.000378
626 / 1000 = 62% @2022-12-03 22:19:37.096927
627 / 1000 = 62% @2022-12-03 22:19:37.193780
628 / 1000 = 62% @2022-12-03 22:19:37.287120
629 / 1000 = 62% @2022-12-03 22:19:37.466471
630 / 1000 = 63% @2022-12-03 22:19:37.559810
631 / 1000 = 63% @2022-12-03 22:19:37.646517
632 / 1000 = 63% @2022-12-03 22:19:37.763568
633 / 1000 = 63% @2022-12-03 22:19:37.883136
634 / 1000 = 63% @2022-12-03 22:19:38.091970
635 / 1000 = 63% @2022-12-03 22:19:38.203453
636 / 1000 = 63% @2022-12-03 22:19:38.325426
637 / 1000 = 63% @2022-12-03 22:19:38.435600
638 / 1000 = 63% @2022-12-03 22:19:38.991284
639 / 1000 = 63% @2022-12-03 22:19:39.078708
640 / 1000 = 64% @2022-12-03 22:19:39.191151
641 / 1000 = 64% @2022-12-03 22:19:39.306618
642 / 1000 = 64% @2022-12-03 22:19:39.416396
643 / 1000 = 64% @2022-12-03 22:19:39.531208
644 / 1000 = 64% @2022-12-03 22:19:39.746741
645 / 1000 = 64% @2022-12-03 22:19:41.726475
646 / 1000 = 64% @2022-12-03 22:19:42.598050
647 / 1000 = 64% @2022-12-03 22:19:42.690633
648 / 1000 = 64% @2022-12-03 22:19:43.096167
649 / 1000 = 64% @2022-12-03 22:19:45.004193
650 / 1000 = 65% @2022-12-03 22:19:46.589383
651 / 1000 = 65% @2022-12-03 22:19:47.905929
652 / 1000 = 65% @2022-12-03 22:19:48.290477
653 / 1000 = 65% @2022-12-03 22:19:48.676324
654 / 1000 = 65% @2022-12-03 22:19:51.258415
655 / 1000 = 65% @2022-12-03 22:19:51.412707
656 / 1000 = 65% @2022-12-03 22:19:52.496688
657 / 1000 = 65% @2022-12-03 22:19:52.870762
658 / 1000 = 65% @2022-12-03 22:19:52.999271
659 / 1000 = 65% @2022-12-03 22:19:53.108844
660 / 1000 = 66% @2022-12-03 22:19:53.221877
661 / 1000 = 66% @2022-12-03 22:19:53.355585
662 / 1000 = 66% @2022-12-03 22:19:53.470688
663 / 1000 = 66% @2022-12-03 22:19:54.109437
664 / 1000 = 66% @2022-12-03 22:19:54.748667
665 / 1000 = 66% @2022-12-03 22:19:54.863099
666 / 1000 = 66% @2022-12-03 22:19:55.820267
667 / 1000 = 66% @2022-12-03 22:19:55.946696
668 / 1000 = 66% @2022-12-03 22:19:56.062687
669 / 1000 = 66% @2022-12-03 22:19:56.564142
670 / 1000 = 67% @2022-12-03 22:19:56.705349
671 / 1000 = 67% @2022-12-03 22:19:58.475731
672 / 1000 = 67% @2022-12-03 22:19:58.586794
673 / 1000 = 67% @2022-12-03 22:19:58.791372
674 / 1000 = 67% @2022-12-03 22:19:59.689059
675 / 1000 = 67% @2022-12-03 22:20:00.927569
676 / 1000 = 67% @2022-12-03 22:20:02.460291
677 / 1000 = 67% @2022-12-03 22:20:03.931820
678 / 1000 = 67% @2022-12-03 22:20:05.313956
679 / 1000 = 67% @2022-12-03 22:20:07.128089
680 / 1000 = 68% @2022-12-03 22:20:08.877738
681 / 1000 = 68% @2022-12-03 22:20:08.995197
682 / 1000 = 68% @2022-12-03 22:20:09.106946
683 / 1000 = 68% @2022-12-03 22:20:09.220733
684 / 1000 = 68% @2022-12-03 22:20:09.335112
685 / 1000 = 68% @2022-12-03 22:20:09.447521
686 / 1000 = 68% @2022-12-03 22:20:09.559811
687 / 1000 = 68% @2022-12-03 22:20:09.675829
688 / 1000 = 68% @2022-12-03 22:20:09.789312
689 / 1000 = 68% @2022-12-03 22:20:09.902687
690 / 1000 = 69% @2022-12-03 22:20:10.016071
691 / 1000 = 69% @2022-12-03 22:20:10.128766
692 / 1000 = 69% @2022-12-03 22:20:10.243540
693 / 1000 = 69% @2022-12-03 22:20:10.360573
694 / 1000 = 69% @2022-12-03 22:20:10.471280
695 / 1000 = 69% @2022-12-03 22:20:10.583788
696 / 1000 = 69% @2022-12-03 22:20:10.697692
697 / 1000 = 69% @2022-12-03 22:20:10.811033
698 / 1000 = 69% @2022-12-03 22:20:10.922506
699 / 1000 = 69% @2022-12-03 22:20:11.035822
700 / 1000 = 70% @2022-12-03 22:20:11.147955
701 / 1000 = 70% @2022-12-03 22:20:11.264146
702 / 1000 = 70% @2022-12-03 22:20:11.377474
703 / 1000 = 70% @2022-12-03 22:20:11.488668
704 / 1000 = 70% @2022-12-03 22:20:11.599035
705 / 1000 = 70% @2022-12-03 22:20:11.711288
706 / 1000 = 70% @2022-12-03 22:20:11.825358
707 / 1000 = 70% @2022-12-03 22:20:12.003126
708 / 1000 = 70% @2022-12-03 22:20:12.131016
709 / 1000 = 70% @2022-12-03 22:20:12.270762
710 / 1000 = 71% @2022-12-03 22:20:12.421448
711 / 1000 = 71% @2022-12-03 22:20:12.573185
712 / 1000 = 71% @2022-12-03 22:20:12.714700
713 / 1000 = 71% @2022-12-03 22:20:13.064853
714 / 1000 = 71% @2022-12-03 22:20:15.095435
715 / 1000 = 71% @2022-12-03 22:20:15.309085
716 / 1000 = 71% @2022-12-03 22:20:15.678553
717 / 1000 = 71% @2022-12-03 22:20:15.887334
718 / 1000 = 71% @2022-12-03 22:20:16.371235
719 / 1000 = 71% @2022-12-03 22:20:16.842772
720 / 1000 = 72% @2022-12-03 22:20:17.310336
721 / 1000 = 72% @2022-12-03 22:20:18.054011
722 / 1000 = 72% @2022-12-03 22:20:18.422430
723 / 1000 = 72% @2022-12-03 22:20:18.720703
724 / 1000 = 72% @2022-12-03 22:20:19.352263
725 / 1000 = 72% @2022-12-03 22:20:19.716001
726 / 1000 = 72% @2022-12-03 22:20:19.927840
727 / 1000 = 72% @2022-12-03 22:20:20.795472
728 / 1000 = 72% @2022-12-03 22:20:21.149948
729 / 1000 = 72% @2022-12-03 22:20:21.383296
730 / 1000 = 73% @2022-12-03 22:20:21.588542
731 / 1000 = 73% @2022-12-03 22:20:22.651677
732 / 1000 = 73% @2022-12-03 22:20:22.981096
733 / 1000 = 73% @2022-12-03 22:20:23.171643
734 / 1000 = 73% @2022-12-03 22:20:23.383040
735 / 1000 = 73% @2022-12-03 22:20:23.617359
736 / 1000 = 73% @2022-12-03 22:20:24.372948
737 / 1000 = 73% @2022-12-03 22:20:24.741718
738 / 1000 = 73% @2022-12-03 22:20:24.962262
739 / 1000 = 73% @2022-12-03 22:20:25.109274
740 / 1000 = 74% @2022-12-03 22:20:25.406122
741 / 1000 = 74% @2022-12-03 22:20:25.533551
742 / 1000 = 74% @2022-12-03 22:20:26.008165
743 / 1000 = 74% @2022-12-03 22:20:26.461493
744 / 1000 = 74% @2022-12-03 22:20:26.923830
745 / 1000 = 74% @2022-12-03 22:20:27.392352
746 / 1000 = 74% @2022-12-03 22:20:28.261154
747 / 1000 = 74% @2022-12-03 22:20:28.570258
748 / 1000 = 74% @2022-12-03 22:20:28.934557
749 / 1000 = 74% @2022-12-03 22:20:29.470356
750 / 1000 = 75% @2022-12-03 22:20:30.518221
751 / 1000 = 75% @2022-12-03 22:20:30.915403
752 / 1000 = 75% @2022-12-03 22:20:31.392534
753 / 1000 = 75% @2022-12-03 22:20:31.962066
754 / 1000 = 75% @2022-12-03 22:20:32.130472
755 / 1000 = 75% @2022-12-03 22:20:32.313558
756 / 1000 = 75% @2022-12-03 22:20:32.802648
757 / 1000 = 75% @2022-12-03 22:20:33.229714
758 / 1000 = 75% @2022-12-03 22:20:33.658223
759 / 1000 = 75% @2022-12-03 22:20:33.956881
760 / 1000 = 76% @2022-12-03 22:20:34.122293
761 / 1000 = 76% @2022-12-03 22:20:34.285999
762 / 1000 = 76% @2022-12-03 22:20:34.450651
763 / 1000 = 76% @2022-12-03 22:20:34.976340
764 / 1000 = 76% @2022-12-03 22:20:35.314464
765 / 1000 = 76% @2022-12-03 22:20:35.592540
766 / 1000 = 76% @2022-12-03 22:20:36.370713
767 / 1000 = 76% @2022-12-03 22:20:36.500155
768 / 1000 = 76% @2022-12-03 22:20:36.628330
769 / 1000 = 76% @2022-12-03 22:20:39.344860
770 / 1000 = 77% @2022-12-03 22:20:39.494100
771 / 1000 = 77% @2022-12-03 22:20:39.641051
772 / 1000 = 77% @2022-12-03 22:20:39.786376
773 / 1000 = 77% @2022-12-03 22:20:39.930064
774 / 1000 = 77% @2022-12-03 22:20:40.074481
775 / 1000 = 77% @2022-12-03 22:20:40.217890
776 / 1000 = 77% @2022-12-03 22:20:40.471050
777 / 1000 = 77% @2022-12-03 22:20:40.608442
778 / 1000 = 77% @2022-12-03 22:20:40.744099
779 / 1000 = 77% @2022-12-03 22:20:41.018374
780 / 1000 = 78% @2022-12-03 22:20:41.201886
781 / 1000 = 78% @2022-12-03 22:20:41.666560
782 / 1000 = 78% @2022-12-03 22:20:41.938482
783 / 1000 = 78% @2022-12-03 22:20:42.343460
784 / 1000 = 78% @2022-12-03 22:20:42.519990
785 / 1000 = 78% @2022-12-03 22:20:42.826552
786 / 1000 = 78% @2022-12-03 22:20:43.008035
787 / 1000 = 78% @2022-12-03 22:20:43.571161
788 / 1000 = 78% @2022-12-03 22:20:44.045249
789 / 1000 = 78% @2022-12-03 22:20:44.229348
790 / 1000 = 79% @2022-12-03 22:20:44.415281
791 / 1000 = 79% @2022-12-03 22:20:44.560844
792 / 1000 = 79% @2022-12-03 22:20:44.744237
793 / 1000 = 79% @2022-12-03 22:20:45.078719
794 / 1000 = 79% @2022-12-03 22:20:45.545352
795 / 1000 = 79% @2022-12-03 22:20:45.729112
796 / 1000 = 79% @2022-12-03 22:20:46.153698
797 / 1000 = 79% @2022-12-03 22:20:46.341665
798 / 1000 = 79% @2022-12-03 22:20:46.528286
799 / 1000 = 79% @2022-12-03 22:20:46.681458
800 / 1000 = 80% @2022-12-03 22:20:46.844934
801 / 1000 = 80% @2022-12-03 22:20:47.007858
802 / 1000 = 80% @2022-12-03 22:20:47.818554
803 / 1000 = 80% @2022-12-03 22:20:47.976907
804 / 1000 = 80% @2022-12-03 22:20:48.125281
805 / 1000 = 80% @2022-12-03 22:20:48.276549
806 / 1000 = 80% @2022-12-03 22:20:48.446300
807 / 1000 = 80% @2022-12-03 22:20:48.616976
808 / 1000 = 80% @2022-12-03 22:20:48.932062
809 / 1000 = 80% @2022-12-03 22:20:49.174279
810 / 1000 = 81% @2022-12-03 22:20:49.351347
811 / 1000 = 81% @2022-12-03 22:20:49.653353
812 / 1000 = 81% @2022-12-03 22:20:52.902456
813 / 1000 = 81% @2022-12-03 22:20:53.202605
814 / 1000 = 81% @2022-12-03 22:20:53.495693
815 / 1000 = 81% @2022-12-03 22:20:53.799181
816 / 1000 = 81% @2022-12-03 22:20:54.010646
817 / 1000 = 81% @2022-12-03 22:20:54.220438
818 / 1000 = 81% @2022-12-03 22:20:54.524115
819 / 1000 = 81% @2022-12-03 22:20:54.743297
820 / 1000 = 82% @2022-12-03 22:20:55.149806
821 / 1000 = 82% @2022-12-03 22:20:56.456768
822 / 1000 = 82% @2022-12-03 22:21:01.015796
823 / 1000 = 82% @2022-12-03 22:21:01.228381
824 / 1000 = 82% @2022-12-03 22:21:01.905513
825 / 1000 = 82% @2022-12-03 22:21:02.125483
826 / 1000 = 82% @2022-12-03 22:21:03.084786
827 / 1000 = 82% @2022-12-03 22:21:03.289729
828 / 1000 = 82% @2022-12-03 22:21:05.388230
829 / 1000 = 82% @2022-12-03 22:21:09.214600
830 / 1000 = 83% @2022-12-03 22:21:09.525074
831 / 1000 = 83% @2022-12-03 22:21:09.753623
832 / 1000 = 83% @2022-12-03 22:21:10.768652
833 / 1000 = 83% @2022-12-03 22:21:12.795953
834 / 1000 = 83% @2022-12-03 22:21:14.542014
835 / 1000 = 83% @2022-12-03 22:21:15.907428
836 / 1000 = 83% @2022-12-03 22:21:16.198103
837 / 1000 = 83% @2022-12-03 22:21:16.432709
838 / 1000 = 83% @2022-12-03 22:21:16.736958
839 / 1000 = 83% @2022-12-03 22:21:17.048536
840 / 1000 = 84% @2022-12-03 22:21:17.339938
841 / 1000 = 84% @2022-12-03 22:21:17.552568
842 / 1000 = 84% @2022-12-03 22:21:17.861429
843 / 1000 = 84% @2022-12-03 22:21:18.094253
844 / 1000 = 84% @2022-12-03 22:21:18.324984
845 / 1000 = 84% @2022-12-03 22:21:20.321660
846 / 1000 = 84% @2022-12-03 22:21:20.637096
847 / 1000 = 84% @2022-12-03 22:21:23.186660
848 / 1000 = 84% @2022-12-03 22:21:23.494718
849 / 1000 = 84% @2022-12-03 22:21:27.880711
850 / 1000 = 85% @2022-12-03 22:21:28.872388
851 / 1000 = 85% @2022-12-03 22:21:30.580485
852 / 1000 = 85% @2022-12-03 22:21:33.921043
853 / 1000 = 85% @2022-12-03 22:21:34.738696
854 / 1000 = 85% @2022-12-03 22:21:35.199780
855 / 1000 = 85% @2022-12-03 22:21:35.382793
856 / 1000 = 85% @2022-12-03 22:21:35.585870
857 / 1000 = 85% @2022-12-03 22:21:35.769265
858 / 1000 = 85% @2022-12-03 22:21:36.728820
859 / 1000 = 85% @2022-12-03 22:21:36.960104
860 / 1000 = 86% @2022-12-03 22:21:37.190280
861 / 1000 = 86% @2022-12-03 22:21:37.420123
862 / 1000 = 86% @2022-12-03 22:21:37.651640
863 / 1000 = 86% @2022-12-03 22:21:37.882463
864 / 1000 = 86% @2022-12-03 22:21:38.123056
865 / 1000 = 86% @2022-12-03 22:21:38.358396
866 / 1000 = 86% @2022-12-03 22:21:38.644933
867 / 1000 = 86% @2022-12-03 22:21:38.870804
868 / 1000 = 86% @2022-12-03 22:21:39.089604
869 / 1000 = 86% @2022-12-03 22:21:39.373817
870 / 1000 = 87% @2022-12-03 22:21:39.609367
871 / 1000 = 87% @2022-12-03 22:21:39.844875
872 / 1000 = 87% @2022-12-03 22:21:40.083089
873 / 1000 = 87% @2022-12-03 22:21:40.321085
874 / 1000 = 87% @2022-12-03 22:21:40.540984
875 / 1000 = 87% @2022-12-03 22:21:40.780343
876 / 1000 = 87% @2022-12-03 22:21:41.010804
877 / 1000 = 87% @2022-12-03 22:21:41.253337
878 / 1000 = 87% @2022-12-03 22:21:41.497188
879 / 1000 = 87% @2022-12-03 22:21:41.715446
880 / 1000 = 88% @2022-12-03 22:21:41.931803
881 / 1000 = 88% @2022-12-03 22:21:42.143132
882 / 1000 = 88% @2022-12-03 22:21:44.081775
883 / 1000 = 88% @2022-12-03 22:21:44.326327
884 / 1000 = 88% @2022-12-03 22:21:44.558889
885 / 1000 = 88% @2022-12-03 22:21:44.772518
886 / 1000 = 88% @2022-12-03 22:21:45.134085
887 / 1000 = 88% @2022-12-03 22:21:45.692382
888 / 1000 = 88% @2022-12-03 22:21:48.318565
889 / 1000 = 88% @2022-12-03 22:21:49.023430
890 / 1000 = 89% @2022-12-03 22:21:49.702010
891 / 1000 = 89% @2022-12-03 22:21:51.723812
892 / 1000 = 89% @2022-12-03 22:21:51.954735
893 / 1000 = 89% @2022-12-03 22:21:52.495515
894 / 1000 = 89% @2022-12-03 22:21:52.796071
895 / 1000 = 89% @2022-12-03 22:21:53.362733
896 / 1000 = 89% @2022-12-03 22:21:53.595645
897 / 1000 = 89% @2022-12-03 22:21:54.235088
898 / 1000 = 89% @2022-12-03 22:21:55.432889
899 / 1000 = 89% @2022-12-03 22:21:57.920648
900 / 1000 = 90% @2022-12-03 22:21:59.404748
901 / 1000 = 90% @2022-12-03 22:21:59.672809
902 / 1000 = 90% @2022-12-03 22:22:00.257613
903 / 1000 = 90% @2022-12-03 22:22:00.514219
904 / 1000 = 90% @2022-12-03 22:22:01.682380
905 / 1000 = 90% @2022-12-03 22:22:03.182855
906 / 1000 = 90% @2022-12-03 22:22:03.435159
907 / 1000 = 90% @2022-12-03 22:22:04.994033
908 / 1000 = 90% @2022-12-03 22:22:05.264761
909 / 1000 = 90% @2022-12-03 22:22:06.450662
910 / 1000 = 91% @2022-12-03 22:22:06.760174
911 / 1000 = 91% @2022-12-03 22:22:07.146365
912 / 1000 = 91% @2022-12-03 22:22:07.484488
913 / 1000 = 91% @2022-12-03 22:22:07.749356
914 / 1000 = 91% @2022-12-03 22:22:08.067231
915 / 1000 = 91% @2022-12-03 22:22:08.337806
916 / 1000 = 91% @2022-12-03 22:22:09.100751
917 / 1000 = 91% @2022-12-03 22:22:09.365733
918 / 1000 = 91% @2022-12-03 22:22:09.630360
919 / 1000 = 91% @2022-12-03 22:22:10.226023
920 / 1000 = 92% @2022-12-03 22:22:10.768648
921 / 1000 = 92% @2022-12-03 22:22:11.107915
922 / 1000 = 92% @2022-12-03 22:22:11.684584
923 / 1000 = 92% @2022-12-03 22:22:12.024800
924 / 1000 = 92% @2022-12-03 22:22:12.265044
925 / 1000 = 92% @2022-12-03 22:22:12.604728
926 / 1000 = 92% @2022-12-03 22:22:12.892877
927 / 1000 = 92% @2022-12-03 22:22:13.176024
928 / 1000 = 92% @2022-12-03 22:22:15.037178
929 / 1000 = 92% @2022-12-03 22:22:17.362357
930 / 1000 = 93% @2022-12-03 22:22:18.101736
931 / 1000 = 93% @2022-12-03 22:22:19.860823
932 / 1000 = 93% @2022-12-03 22:22:20.102328
933 / 1000 = 93% @2022-12-03 22:22:20.845890
934 / 1000 = 93% @2022-12-03 22:22:21.804023
935 / 1000 = 93% @2022-12-03 22:22:22.273427
936 / 1000 = 93% @2022-12-03 22:22:22.625160
937 / 1000 = 93% @2022-12-03 22:22:26.194957
938 / 1000 = 93% @2022-12-03 22:22:27.174275
939 / 1000 = 93% @2022-12-03 22:22:29.241080
940 / 1000 = 94% @2022-12-03 22:22:29.474914
941 / 1000 = 94% @2022-12-03 22:22:30.069860
942 / 1000 = 94% @2022-12-03 22:22:30.345240
943 / 1000 = 94% @2022-12-03 22:22:33.398841
944 / 1000 = 94% @2022-12-03 22:22:35.557761
945 / 1000 = 94% @2022-12-03 22:22:36.447015
946 / 1000 = 94% @2022-12-03 22:22:41.353005
947 / 1000 = 94% @2022-12-03 22:22:44.420403
948 / 1000 = 94% @2022-12-03 22:22:47.464877
949 / 1000 = 94% @2022-12-03 22:22:48.335722
950 / 1000 = 95% @2022-12-03 22:22:52.859891
951 / 1000 = 95% @2022-12-03 22:22:55.909078
952 / 1000 = 95% @2022-12-03 22:22:58.482092
953 / 1000 = 95% @2022-12-03 22:23:00.889670
954 / 1000 = 95% @2022-12-03 22:23:03.944243
955 / 1000 = 95% @2022-12-03 22:23:07.007963
956 / 1000 = 95% @2022-12-03 22:23:07.729964
957 / 1000 = 95% @2022-12-03 22:23:10.315593
958 / 1000 = 95% @2022-12-03 22:23:11.381419
959 / 1000 = 95% @2022-12-03 22:23:11.874738
960 / 1000 = 96% @2022-12-03 22:23:14.669921
961 / 1000 = 96% @2022-12-03 22:23:17.742371
962 / 1000 = 96% @2022-12-03 22:23:18.245021
963 / 1000 = 96% @2022-12-03 22:23:20.934899
964 / 1000 = 96% @2022-12-03 22:23:25.987332
965 / 1000 = 96% @2022-12-03 22:23:28.817944
966 / 1000 = 96% @2022-12-03 22:23:30.890043
967 / 1000 = 96% @2022-12-03 22:23:34.459506
968 / 1000 = 96% @2022-12-03 22:23:34.911005
969 / 1000 = 96% @2022-12-03 22:23:36.835091
970 / 1000 = 97% @2022-12-03 22:23:39.998027
971 / 1000 = 97% @2022-12-03 22:23:41.895948
972 / 1000 = 97% @2022-12-03 22:23:43.303067
973 / 1000 = 97% @2022-12-03 22:23:45.250873
974 / 1000 = 97% @2022-12-03 22:23:45.516231
975 / 1000 = 97% @2022-12-03 22:23:47.118491
976 / 1000 = 97% @2022-12-03 22:23:49.827751
977 / 1000 = 97% @2022-12-03 22:23:50.375107
978 / 1000 = 97% @2022-12-03 22:23:51.950873
