
                           START @2022-12-03 17:57:15.034826
----------------------------------------------------------------------------------------
args.config_file='config_files/modify_inc/correspond_ordered.ini'
----------------------------------------------------------------------------------------
---------------------------------------- CONFIG -----------------------------------------
----------------------------------------------------------------------------------------
seed=0
device=device(type='cuda', index=0)
torch.backends.cudnn.enabled=False
Starting modification: initial=0, start=None, end=1000, @2022-12-03 17:57:17.071772
0 / 1500 = 0% @2022-12-04 23:22:32.385851
1 / 1500 = 0% @2022-12-04 23:22:32.385904
2 / 1500 = 0% @2022-12-04 23:22:32.385915
3 / 1500 = 0% @2022-12-04 23:22:32.385923
4 / 1500 = 0% @2022-12-04 23:22:32.385931
5 / 1500 = 0% @2022-12-04 23:22:32.385938
6 / 1500 = 0% @2022-12-04 23:22:32.385946
7 / 1500 = 0% @2022-12-04 23:22:32.385953
8 / 1500 = 0% @2022-12-04 23:22:32.385961
9 / 1500 = 0% @2022-12-04 23:22:32.385969
10 / 1500 = 0% @2022-12-04 23:22:32.385976
11 / 1500 = 0% @2022-12-04 23:22:32.385984
12 / 1500 = 0% @2022-12-04 23:22:32.385992
13 / 1500 = 0% @2022-12-04 23:22:32.385999
14 / 1500 = 0% @2022-12-04 23:22:32.386007
15 / 1500 = 1% @2022-12-04 23:22:32.386015
16 / 1500 = 1% @2022-12-04 23:22:32.386022
17 / 1500 = 1% @2022-12-04 23:22:32.386030
18 / 1500 = 1% @2022-12-04 23:22:32.386037
19 / 1500 = 1% @2022-12-04 23:22:32.386045
20 / 1500 = 1% @2022-12-04 23:22:32.386052
21 / 1500 = 1% @2022-12-04 23:22:32.386060
22 / 1500 = 1% @2022-12-04 23:22:32.386068
23 / 1500 = 1% @2022-12-04 23:22:32.386075
24 / 1500 = 1% @2022-12-04 23:22:32.386083
25 / 1500 = 1% @2022-12-04 23:22:32.386090
26 / 1500 = 1% @2022-12-04 23:22:32.386097
27 / 1500 = 1% @2022-12-04 23:22:32.386105
28 / 1500 = 1% @2022-12-04 23:22:32.386112
29 / 1500 = 1% @2022-12-04 23:22:32.386120
30 / 1500 = 2% @2022-12-04 23:22:32.386128
31 / 1500 = 2% @2022-12-04 23:22:32.386135
32 / 1500 = 2% @2022-12-04 23:22:32.386143
33 / 1500 = 2% @2022-12-04 23:22:32.386150
34 / 1500 = 2% @2022-12-04 23:22:32.386158
35 / 1500 = 2% @2022-12-04 23:22:32.386166
36 / 1500 = 2% @2022-12-04 23:22:32.386173
37 / 1500 = 2% @2022-12-04 23:22:32.386181
38 / 1500 = 2% @2022-12-04 23:22:32.386188
39 / 1500 = 2% @2022-12-04 23:22:32.386196
40 / 1500 = 2% @2022-12-04 23:22:32.386203
41 / 1500 = 2% @2022-12-04 23:22:32.386211
42 / 1500 = 2% @2022-12-04 23:22:32.386218
43 / 1500 = 2% @2022-12-04 23:22:32.386226
44 / 1500 = 2% @2022-12-04 23:22:32.386233
45 / 1500 = 3% @2022-12-04 23:22:32.386241
46 / 1500 = 3% @2022-12-04 23:22:32.386249
47 / 1500 = 3% @2022-12-04 23:22:32.386256
48 / 1500 = 3% @2022-12-04 23:22:32.386264
49 / 1500 = 3% @2022-12-04 23:22:32.386271
50 / 1500 = 3% @2022-12-04 23:22:32.386279
51 / 1500 = 3% @2022-12-04 23:22:32.386286
52 / 1500 = 3% @2022-12-04 23:22:32.386294
53 / 1500 = 3% @2022-12-04 23:22:32.386302
54 / 1500 = 3% @2022-12-04 23:22:32.386309
55 / 1500 = 3% @2022-12-04 23:22:32.386327
56 / 1500 = 3% @2022-12-04 23:22:32.386335
57 / 1500 = 3% @2022-12-04 23:22:32.386343
58 / 1500 = 3% @2022-12-04 23:22:32.386350
59 / 1500 = 3% @2022-12-04 23:22:32.386357
60 / 1500 = 4% @2022-12-04 23:22:32.386365
61 / 1500 = 4% @2022-12-04 23:22:32.386372
62 / 1500 = 4% @2022-12-04 23:22:32.386379
63 / 1500 = 4% @2022-12-04 23:22:32.386386
64 / 1500 = 4% @2022-12-04 23:22:32.386394
65 / 1500 = 4% @2022-12-04 23:22:32.386401
66 / 1500 = 4% @2022-12-04 23:22:32.386408
67 / 1500 = 4% @2022-12-04 23:22:32.386422
68 / 1500 = 4% @2022-12-04 23:22:32.386428
69 / 1500 = 4% @2022-12-04 23:22:32.386434
70 / 1500 = 4% @2022-12-04 23:22:32.386440
71 / 1500 = 4% @2022-12-04 23:22:32.386445
72 / 1500 = 4% @2022-12-04 23:22:32.386451
73 / 1500 = 4% @2022-12-04 23:22:32.386456
74 / 1500 = 4% @2022-12-04 23:22:32.386462
75 / 1500 = 5% @2022-12-04 23:22:32.386468
76 / 1500 = 5% @2022-12-04 23:22:32.386473
77 / 1500 = 5% @2022-12-04 23:22:32.386479
78 / 1500 = 5% @2022-12-04 23:22:32.386485
79 / 1500 = 5% @2022-12-04 23:22:32.386490
80 / 1500 = 5% @2022-12-04 23:22:32.386496
81 / 1500 = 5% @2022-12-04 23:22:32.386502
82 / 1500 = 5% @2022-12-04 23:22:32.386507
83 / 1500 = 5% @2022-12-04 23:22:32.386513
84 / 1500 = 5% @2022-12-04 23:22:32.386518
85 / 1500 = 5% @2022-12-04 23:22:32.386524
86 / 1500 = 5% @2022-12-04 23:22:32.386530
87 / 1500 = 5% @2022-12-04 23:22:32.386536
88 / 1500 = 5% @2022-12-04 23:22:32.386541
89 / 1500 = 5% @2022-12-04 23:22:32.386547
90 / 1500 = 6% @2022-12-04 23:22:32.386553
91 / 1500 = 6% @2022-12-04 23:22:32.386558
92 / 1500 = 6% @2022-12-04 23:22:32.386564
93 / 1500 = 6% @2022-12-04 23:22:32.386570
94 / 1500 = 6% @2022-12-04 23:22:32.386575
95 / 1500 = 6% @2022-12-04 23:22:32.386581
96 / 1500 = 6% @2022-12-04 23:22:32.386587
97 / 1500 = 6% @2022-12-04 23:22:32.386592
98 / 1500 = 6% @2022-12-04 23:22:32.386598
99 / 1500 = 6% @2022-12-04 23:22:32.386604
100 / 1500 = 6% @2022-12-04 23:22:32.386609
101 / 1500 = 6% @2022-12-04 23:22:32.386615
102 / 1500 = 6% @2022-12-04 23:22:32.386621
103 / 1500 = 6% @2022-12-04 23:22:32.386633
104 / 1500 = 6% @2022-12-04 23:22:32.386641
105 / 1500 = 7% @2022-12-04 23:22:32.386647
106 / 1500 = 7% @2022-12-04 23:22:32.386653
107 / 1500 = 7% @2022-12-04 23:22:32.386658
108 / 1500 = 7% @2022-12-04 23:22:32.386664
109 / 1500 = 7% @2022-12-04 23:22:32.386670
110 / 1500 = 7% @2022-12-04 23:22:32.386675
111 / 1500 = 7% @2022-12-04 23:22:32.386681
112 / 1500 = 7% @2022-12-04 23:22:32.386686
113 / 1500 = 7% @2022-12-04 23:22:32.386692
114 / 1500 = 7% @2022-12-04 23:22:32.386698
115 / 1500 = 7% @2022-12-04 23:22:32.386703
116 / 1500 = 7% @2022-12-04 23:22:32.386709
117 / 1500 = 7% @2022-12-04 23:22:32.386715
118 / 1500 = 7% @2022-12-04 23:22:32.386720
119 / 1500 = 7% @2022-12-04 23:22:32.386726
120 / 1500 = 8% @2022-12-04 23:22:32.386731
121 / 1500 = 8% @2022-12-04 23:22:32.386737
122 / 1500 = 8% @2022-12-04 23:22:32.386743
123 / 1500 = 8% @2022-12-04 23:22:32.386748
124 / 1500 = 8% @2022-12-04 23:22:32.386754
125 / 1500 = 8% @2022-12-04 23:22:32.386759
126 / 1500 = 8% @2022-12-04 23:22:32.386765
127 / 1500 = 8% @2022-12-04 23:22:32.386771
128 / 1500 = 8% @2022-12-04 23:22:32.386776
129 / 1500 = 8% @2022-12-04 23:22:32.386782
130 / 1500 = 8% @2022-12-04 23:22:32.386787
131 / 1500 = 8% @2022-12-04 23:22:32.386793
132 / 1500 = 8% @2022-12-04 23:22:32.386799
133 / 1500 = 8% @2022-12-04 23:22:32.386804
134 / 1500 = 8% @2022-12-04 23:22:32.386810
135 / 1500 = 9% @2022-12-04 23:22:32.386816
136 / 1500 = 9% @2022-12-04 23:22:32.386821
137 / 1500 = 9% @2022-12-04 23:22:32.386827
138 / 1500 = 9% @2022-12-04 23:22:32.386832
139 / 1500 = 9% @2022-12-04 23:22:32.386838
140 / 1500 = 9% @2022-12-04 23:22:32.386844
141 / 1500 = 9% @2022-12-04 23:22:32.386849
142 / 1500 = 9% @2022-12-04 23:22:32.386855
143 / 1500 = 9% @2022-12-04 23:22:32.386861
144 / 1500 = 9% @2022-12-04 23:22:32.386866
145 / 1500 = 9% @2022-12-04 23:22:32.386872
146 / 1500 = 9% @2022-12-04 23:22:32.386877
147 / 1500 = 9% @2022-12-04 23:22:32.386883
148 / 1500 = 9% @2022-12-04 23:22:32.386889
149 / 1500 = 9% @2022-12-04 23:22:32.386894
150 / 1500 = 10% @2022-12-04 23:22:32.386900
151 / 1500 = 10% @2022-12-04 23:22:32.386906
152 / 1500 = 10% @2022-12-04 23:22:32.386911
153 / 1500 = 10% @2022-12-04 23:22:32.386917
154 / 1500 = 10% @2022-12-04 23:22:32.386923
155 / 1500 = 10% @2022-12-04 23:22:32.386928
156 / 1500 = 10% @2022-12-04 23:22:32.386934
157 / 1500 = 10% @2022-12-04 23:22:32.386940
158 / 1500 = 10% @2022-12-04 23:22:32.386945
159 / 1500 = 10% @2022-12-04 23:22:32.386951
160 / 1500 = 10% @2022-12-04 23:22:32.386957
161 / 1500 = 10% @2022-12-04 23:22:32.386965
162 / 1500 = 10% @2022-12-04 23:22:32.386971
163 / 1500 = 10% @2022-12-04 23:22:32.386976
164 / 1500 = 10% @2022-12-04 23:22:32.386982
165 / 1500 = 11% @2022-12-04 23:22:32.386988
166 / 1500 = 11% @2022-12-04 23:22:32.386993
167 / 1500 = 11% @2022-12-04 23:22:32.386999
168 / 1500 = 11% @2022-12-04 23:22:32.387005
169 / 1500 = 11% @2022-12-04 23:22:32.387010
170 / 1500 = 11% @2022-12-04 23:22:32.387016
171 / 1500 = 11% @2022-12-04 23:22:32.387022
172 / 1500 = 11% @2022-12-04 23:22:32.387027
173 / 1500 = 11% @2022-12-04 23:22:32.387033
174 / 1500 = 11% @2022-12-04 23:22:32.387039
175 / 1500 = 11% @2022-12-04 23:22:32.387044
176 / 1500 = 11% @2022-12-04 23:22:32.387050
177 / 1500 = 11% @2022-12-04 23:22:32.387055
178 / 1500 = 11% @2022-12-04 23:22:32.387061
179 / 1500 = 11% @2022-12-04 23:22:32.387067
180 / 1500 = 12% @2022-12-04 23:22:32.387072
181 / 1500 = 12% @2022-12-04 23:22:32.387078
182 / 1500 = 12% @2022-12-04 23:22:32.387084
183 / 1500 = 12% @2022-12-04 23:22:32.387089
184 / 1500 = 12% @2022-12-04 23:22:32.387095
185 / 1500 = 12% @2022-12-04 23:22:32.387101
186 / 1500 = 12% @2022-12-04 23:22:32.387106
187 / 1500 = 12% @2022-12-04 23:22:32.387112
188 / 1500 = 12% @2022-12-04 23:22:32.387117
189 / 1500 = 12% @2022-12-04 23:22:32.387123
190 / 1500 = 12% @2022-12-04 23:22:32.387129
191 / 1500 = 12% @2022-12-04 23:22:32.387134
192 / 1500 = 12% @2022-12-04 23:22:32.387140
193 / 1500 = 12% @2022-12-04 23:22:32.387146
194 / 1500 = 12% @2022-12-04 23:22:32.387151
195 / 1500 = 13% @2022-12-04 23:22:32.387157
196 / 1500 = 13% @2022-12-04 23:22:32.387163
197 / 1500 = 13% @2022-12-04 23:22:32.387168
198 / 1500 = 13% @2022-12-04 23:22:32.387174
199 / 1500 = 13% @2022-12-04 23:22:32.387179
200 / 1500 = 13% @2022-12-04 23:22:32.387185
201 / 1500 = 13% @2022-12-04 23:22:32.387191
202 / 1500 = 13% @2022-12-04 23:22:32.387196
203 / 1500 = 13% @2022-12-04 23:22:32.387202
204 / 1500 = 13% @2022-12-04 23:22:32.387208
205 / 1500 = 13% @2022-12-04 23:22:32.387213
206 / 1500 = 13% @2022-12-04 23:22:32.387219
207 / 1500 = 13% @2022-12-04 23:22:32.387225
208 / 1500 = 13% @2022-12-04 23:22:32.387230
209 / 1500 = 13% @2022-12-04 23:22:32.387236
210 / 1500 = 14% @2022-12-04 23:22:32.387242
211 / 1500 = 14% @2022-12-04 23:22:32.387247
212 / 1500 = 14% @2022-12-04 23:22:32.387253
213 / 1500 = 14% @2022-12-04 23:22:32.387259
214 / 1500 = 14% @2022-12-04 23:22:32.387264
215 / 1500 = 14% @2022-12-04 23:22:32.387270
216 / 1500 = 14% @2022-12-04 23:22:32.387276
217 / 1500 = 14% @2022-12-04 23:22:32.387281
218 / 1500 = 14% @2022-12-04 23:22:32.387287
219 / 1500 = 14% @2022-12-04 23:22:32.387292
220 / 1500 = 14% @2022-12-04 23:22:32.387298
221 / 1500 = 14% @2022-12-04 23:22:32.387304
222 / 1500 = 14% @2022-12-04 23:22:32.387309
223 / 1500 = 14% @2022-12-04 23:22:32.387315
224 / 1500 = 14% @2022-12-04 23:22:32.387321
225 / 1500 = 15% @2022-12-04 23:22:32.387326
226 / 1500 = 15% @2022-12-04 23:22:32.387332
227 / 1500 = 15% @2022-12-04 23:22:32.387338
228 / 1500 = 15% @2022-12-04 23:22:32.387343
229 / 1500 = 15% @2022-12-04 23:22:32.387349
230 / 1500 = 15% @2022-12-04 23:22:32.387355
231 / 1500 = 15% @2022-12-04 23:22:32.387360
232 / 1500 = 15% @2022-12-04 23:22:32.387366
233 / 1500 = 15% @2022-12-04 23:22:32.387372
234 / 1500 = 15% @2022-12-04 23:22:32.387377
235 / 1500 = 15% @2022-12-04 23:22:32.387383
236 / 1500 = 15% @2022-12-04 23:22:32.387389
237 / 1500 = 15% @2022-12-04 23:22:32.387394
238 / 1500 = 15% @2022-12-04 23:22:32.387400
239 / 1500 = 15% @2022-12-04 23:22:32.387405
240 / 1500 = 16% @2022-12-04 23:22:32.387411
241 / 1500 = 16% @2022-12-04 23:22:32.387417
242 / 1500 = 16% @2022-12-04 23:22:32.387422
243 / 1500 = 16% @2022-12-04 23:22:32.387428
244 / 1500 = 16% @2022-12-04 23:22:32.387434
245 / 1500 = 16% @2022-12-04 23:22:32.387439
246 / 1500 = 16% @2022-12-04 23:22:32.387445
247 / 1500 = 16% @2022-12-04 23:22:32.387450
248 / 1500 = 16% @2022-12-04 23:22:32.387456
249 / 1500 = 16% @2022-12-04 23:22:32.387462
250 / 1500 = 16% @2022-12-04 23:22:32.387467
251 / 1500 = 16% @2022-12-04 23:22:32.387473
252 / 1500 = 16% @2022-12-04 23:22:32.387481
253 / 1500 = 16% @2022-12-04 23:22:32.387487
254 / 1500 = 16% @2022-12-04 23:22:32.387492
255 / 1500 = 17% @2022-12-04 23:22:32.387498
256 / 1500 = 17% @2022-12-04 23:22:32.387504
257 / 1500 = 17% @2022-12-04 23:22:32.387510
258 / 1500 = 17% @2022-12-04 23:22:32.387515
259 / 1500 = 17% @2022-12-04 23:22:32.387521
260 / 1500 = 17% @2022-12-04 23:22:32.387527
261 / 1500 = 17% @2022-12-04 23:22:32.387532
262 / 1500 = 17% @2022-12-04 23:22:32.387538
263 / 1500 = 17% @2022-12-04 23:22:32.387544
264 / 1500 = 17% @2022-12-04 23:22:32.387549
265 / 1500 = 17% @2022-12-04 23:22:32.387555
266 / 1500 = 17% @2022-12-04 23:22:32.387560
267 / 1500 = 17% @2022-12-04 23:22:32.387566
268 / 1500 = 17% @2022-12-04 23:22:32.387572
269 / 1500 = 17% @2022-12-04 23:22:32.387577
270 / 1500 = 18% @2022-12-04 23:22:32.387583
271 / 1500 = 18% @2022-12-04 23:22:32.387589
272 / 1500 = 18% @2022-12-04 23:22:32.387594
273 / 1500 = 18% @2022-12-04 23:22:32.387600
274 / 1500 = 18% @2022-12-04 23:22:32.387605
275 / 1500 = 18% @2022-12-04 23:22:32.387611
276 / 1500 = 18% @2022-12-04 23:22:32.387617
277 / 1500 = 18% @2022-12-04 23:22:32.387622
278 / 1500 = 18% @2022-12-04 23:22:32.387632
279 / 1500 = 18% @2022-12-04 23:22:32.387638
280 / 1500 = 18% @2022-12-04 23:22:32.387644
281 / 1500 = 18% @2022-12-04 23:22:32.387650
282 / 1500 = 18% @2022-12-04 23:22:32.387655
283 / 1500 = 18% @2022-12-04 23:22:32.387661
284 / 1500 = 18% @2022-12-04 23:22:32.387667
285 / 1500 = 19% @2022-12-04 23:22:32.387672
286 / 1500 = 19% @2022-12-04 23:22:32.387678
287 / 1500 = 19% @2022-12-04 23:22:32.387683
288 / 1500 = 19% @2022-12-04 23:22:32.387689
289 / 1500 = 19% @2022-12-04 23:22:32.387695
290 / 1500 = 19% @2022-12-04 23:22:32.387700
291 / 1500 = 19% @2022-12-04 23:22:32.387706
292 / 1500 = 19% @2022-12-04 23:22:32.387711
293 / 1500 = 19% @2022-12-04 23:22:32.387717
294 / 1500 = 19% @2022-12-04 23:22:32.387723
295 / 1500 = 19% @2022-12-04 23:22:32.387728
296 / 1500 = 19% @2022-12-04 23:22:32.387734
297 / 1500 = 19% @2022-12-04 23:22:32.387739
298 / 1500 = 19% @2022-12-04 23:22:32.387745
299 / 1500 = 19% @2022-12-04 23:22:32.387750
300 / 1500 = 20% @2022-12-04 23:22:32.387756
301 / 1500 = 20% @2022-12-04 23:22:32.387761
302 / 1500 = 20% @2022-12-04 23:22:32.387767
303 / 1500 = 20% @2022-12-04 23:22:32.387773
304 / 1500 = 20% @2022-12-04 23:22:32.387778
305 / 1500 = 20% @2022-12-04 23:22:32.387784
306 / 1500 = 20% @2022-12-04 23:22:32.387789
307 / 1500 = 20% @2022-12-04 23:22:32.387795
308 / 1500 = 20% @2022-12-04 23:22:32.387800
309 / 1500 = 20% @2022-12-04 23:22:32.387806
310 / 1500 = 20% @2022-12-04 23:22:32.387812
311 / 1500 = 20% @2022-12-04 23:22:32.387817
312 / 1500 = 20% @2022-12-04 23:22:32.387823
313 / 1500 = 20% @2022-12-04 23:22:32.387828
314 / 1500 = 20% @2022-12-04 23:22:32.387834
315 / 1500 = 21% @2022-12-04 23:22:32.387839
316 / 1500 = 21% @2022-12-04 23:22:32.387845
317 / 1500 = 21% @2022-12-04 23:22:32.387851
318 / 1500 = 21% @2022-12-04 23:22:32.387856
319 / 1500 = 21% @2022-12-04 23:22:32.387862
320 / 1500 = 21% @2022-12-04 23:22:32.387867
321 / 1500 = 21% @2022-12-04 23:22:32.387873
322 / 1500 = 21% @2022-12-04 23:22:32.387878
323 / 1500 = 21% @2022-12-04 23:22:32.387884
324 / 1500 = 21% @2022-12-04 23:22:32.387890
325 / 1500 = 21% @2022-12-04 23:22:32.387895
326 / 1500 = 21% @2022-12-04 23:22:32.387901
327 / 1500 = 21% @2022-12-04 23:22:32.387906
328 / 1500 = 21% @2022-12-04 23:22:32.387912
329 / 1500 = 21% @2022-12-04 23:22:32.387918
330 / 1500 = 22% @2022-12-04 23:22:32.387923
331 / 1500 = 22% @2022-12-04 23:22:32.387929
332 / 1500 = 22% @2022-12-04 23:22:32.387934
333 / 1500 = 22% @2022-12-04 23:22:32.387940
334 / 1500 = 22% @2022-12-04 23:22:32.387946
335 / 1500 = 22% @2022-12-04 23:22:32.387951
336 / 1500 = 22% @2022-12-04 23:22:32.387957
337 / 1500 = 22% @2022-12-04 23:22:32.387962
338 / 1500 = 22% @2022-12-04 23:22:32.387968
339 / 1500 = 22% @2022-12-04 23:22:32.387973
340 / 1500 = 22% @2022-12-04 23:22:32.387979
341 / 1500 = 22% @2022-12-04 23:22:32.387985
342 / 1500 = 22% @2022-12-04 23:22:32.387990
343 / 1500 = 22% @2022-12-04 23:22:32.387998
344 / 1500 = 22% @2022-12-04 23:22:32.388004
345 / 1500 = 23% @2022-12-04 23:22:32.388010
346 / 1500 = 23% @2022-12-04 23:22:32.388015
347 / 1500 = 23% @2022-12-04 23:22:32.388021
348 / 1500 = 23% @2022-12-04 23:22:32.388027
349 / 1500 = 23% @2022-12-04 23:22:32.388033
350 / 1500 = 23% @2022-12-04 23:22:32.388038
351 / 1500 = 23% @2022-12-04 23:22:32.388044
352 / 1500 = 23% @2022-12-04 23:22:32.388050
353 / 1500 = 23% @2022-12-04 23:22:32.388055
354 / 1500 = 23% @2022-12-04 23:22:32.388061
355 / 1500 = 23% @2022-12-04 23:22:32.388067
356 / 1500 = 23% @2022-12-04 23:22:32.388072
357 / 1500 = 23% @2022-12-04 23:22:32.388078
358 / 1500 = 23% @2022-12-04 23:22:32.388084
359 / 1500 = 23% @2022-12-04 23:22:32.388090
360 / 1500 = 24% @2022-12-04 23:22:32.388095
361 / 1500 = 24% @2022-12-04 23:22:32.388101
362 / 1500 = 24% @2022-12-04 23:22:32.388107
363 / 1500 = 24% @2022-12-04 23:22:32.388112
364 / 1500 = 24% @2022-12-04 23:22:32.388118
365 / 1500 = 24% @2022-12-04 23:22:32.388124
366 / 1500 = 24% @2022-12-04 23:22:32.388129
367 / 1500 = 24% @2022-12-04 23:22:32.388135
368 / 1500 = 24% @2022-12-04 23:22:32.388141
369 / 1500 = 24% @2022-12-04 23:22:32.388147
370 / 1500 = 24% @2022-12-04 23:22:32.388152
371 / 1500 = 24% @2022-12-04 23:22:32.388158
372 / 1500 = 24% @2022-12-04 23:22:32.388164
373 / 1500 = 24% @2022-12-04 23:22:32.388169
374 / 1500 = 24% @2022-12-04 23:22:32.388175
375 / 1500 = 25% @2022-12-04 23:22:32.388181
376 / 1500 = 25% @2022-12-04 23:22:32.388186
377 / 1500 = 25% @2022-12-04 23:22:32.388192
378 / 1500 = 25% @2022-12-04 23:22:32.388198
379 / 1500 = 25% @2022-12-04 23:22:32.388204
380 / 1500 = 25% @2022-12-04 23:22:32.388209
381 / 1500 = 25% @2022-12-04 23:22:32.388215
382 / 1500 = 25% @2022-12-04 23:22:32.388221
383 / 1500 = 25% @2022-12-04 23:22:32.388227
384 / 1500 = 25% @2022-12-04 23:22:32.388232
385 / 1500 = 25% @2022-12-04 23:22:32.388238
386 / 1500 = 25% @2022-12-04 23:22:32.388244
387 / 1500 = 25% @2022-12-04 23:22:32.388249
388 / 1500 = 25% @2022-12-04 23:22:32.388255
389 / 1500 = 25% @2022-12-04 23:22:32.388261
390 / 1500 = 26% @2022-12-04 23:22:32.388266
391 / 1500 = 26% @2022-12-04 23:22:32.388272
392 / 1500 = 26% @2022-12-04 23:22:32.388278
393 / 1500 = 26% @2022-12-04 23:22:32.388284
394 / 1500 = 26% @2022-12-04 23:22:32.388289
395 / 1500 = 26% @2022-12-04 23:22:32.388295
396 / 1500 = 26% @2022-12-04 23:22:32.388301
397 / 1500 = 26% @2022-12-04 23:22:32.388307
398 / 1500 = 26% @2022-12-04 23:22:32.388312
399 / 1500 = 26% @2022-12-04 23:22:32.388318
400 / 1500 = 26% @2022-12-04 23:22:32.388324
401 / 1500 = 26% @2022-12-04 23:22:32.388329
402 / 1500 = 26% @2022-12-04 23:22:32.388335
403 / 1500 = 26% @2022-12-04 23:22:32.388341
404 / 1500 = 26% @2022-12-04 23:22:32.388347
405 / 1500 = 27% @2022-12-04 23:22:32.388352
406 / 1500 = 27% @2022-12-04 23:22:32.388358
407 / 1500 = 27% @2022-12-04 23:22:32.388364
408 / 1500 = 27% @2022-12-04 23:22:32.388369
409 / 1500 = 27% @2022-12-04 23:22:32.388375
410 / 1500 = 27% @2022-12-04 23:22:32.388381
411 / 1500 = 27% @2022-12-04 23:22:32.388387
412 / 1500 = 27% @2022-12-04 23:22:32.388392
413 / 1500 = 27% @2022-12-04 23:22:32.388398
414 / 1500 = 27% @2022-12-04 23:22:32.388404
415 / 1500 = 27% @2022-12-04 23:22:32.388409
416 / 1500 = 27% @2022-12-04 23:22:32.388415
417 / 1500 = 27% @2022-12-04 23:22:32.388421
418 / 1500 = 27% @2022-12-04 23:22:32.388427
419 / 1500 = 27% @2022-12-04 23:22:32.388432
420 / 1500 = 28% @2022-12-04 23:22:32.388438
421 / 1500 = 28% @2022-12-04 23:22:32.388444
422 / 1500 = 28% @2022-12-04 23:22:32.388449
423 / 1500 = 28% @2022-12-04 23:22:32.388455
424 / 1500 = 28% @2022-12-04 23:22:32.388461
425 / 1500 = 28% @2022-12-04 23:22:32.388467
426 / 1500 = 28% @2022-12-04 23:22:32.388472
427 / 1500 = 28% @2022-12-04 23:22:32.388478
428 / 1500 = 28% @2022-12-04 23:22:32.388484
429 / 1500 = 28% @2022-12-04 23:22:32.388489
430 / 1500 = 28% @2022-12-04 23:22:32.388495
431 / 1500 = 28% @2022-12-04 23:22:32.388501
432 / 1500 = 28% @2022-12-04 23:22:32.388507
433 / 1500 = 28% @2022-12-04 23:22:32.388512
434 / 1500 = 28% @2022-12-04 23:22:32.388523
435 / 1500 = 29% @2022-12-04 23:22:32.388529
436 / 1500 = 29% @2022-12-04 23:22:32.388535
437 / 1500 = 29% @2022-12-04 23:22:32.388541
438 / 1500 = 29% @2022-12-04 23:22:32.388547
439 / 1500 = 29% @2022-12-04 23:22:32.388552
440 / 1500 = 29% @2022-12-04 23:22:32.388558
441 / 1500 = 29% @2022-12-04 23:22:32.388564
442 / 1500 = 29% @2022-12-04 23:22:32.388569
443 / 1500 = 29% @2022-12-04 23:22:32.388575
444 / 1500 = 29% @2022-12-04 23:22:32.388581
445 / 1500 = 29% @2022-12-04 23:22:32.388587
446 / 1500 = 29% @2022-12-04 23:22:32.388592
447 / 1500 = 29% @2022-12-04 23:22:32.388598
448 / 1500 = 29% @2022-12-04 23:22:32.388604
449 / 1500 = 29% @2022-12-04 23:22:32.388609
450 / 1500 = 30% @2022-12-04 23:22:32.388615
451 / 1500 = 30% @2022-12-04 23:22:32.388621
452 / 1500 = 30% @2022-12-04 23:22:32.388631
453 / 1500 = 30% @2022-12-04 23:22:32.388638
454 / 1500 = 30% @2022-12-04 23:22:32.388644
455 / 1500 = 30% @2022-12-04 23:22:32.388650
456 / 1500 = 30% @2022-12-04 23:22:32.388656
457 / 1500 = 30% @2022-12-04 23:22:32.388661
458 / 1500 = 30% @2022-12-04 23:22:32.388667
459 / 1500 = 30% @2022-12-04 23:22:32.388673
460 / 1500 = 30% @2022-12-04 23:22:32.388679
461 / 1500 = 30% @2022-12-04 23:22:32.388684
462 / 1500 = 30% @2022-12-04 23:22:32.388690
463 / 1500 = 30% @2022-12-04 23:22:32.388696
464 / 1500 = 30% @2022-12-04 23:22:32.388701
465 / 1500 = 31% @2022-12-04 23:22:32.388707
466 / 1500 = 31% @2022-12-04 23:22:32.388713
467 / 1500 = 31% @2022-12-04 23:22:32.388718
468 / 1500 = 31% @2022-12-04 23:22:32.388724
469 / 1500 = 31% @2022-12-04 23:22:32.388730
470 / 1500 = 31% @2022-12-04 23:22:32.388735
471 / 1500 = 31% @2022-12-04 23:22:32.388741
472 / 1500 = 31% @2022-12-04 23:22:32.388747
473 / 1500 = 31% @2022-12-04 23:22:32.388752
474 / 1500 = 31% @2022-12-04 23:22:32.388758
475 / 1500 = 31% @2022-12-04 23:22:32.388764
476 / 1500 = 31% @2022-12-04 23:22:32.388769
477 / 1500 = 31% @2022-12-04 23:22:32.388775
478 / 1500 = 31% @2022-12-04 23:22:32.388781
479 / 1500 = 31% @2022-12-04 23:22:32.388786
480 / 1500 = 32% @2022-12-04 23:22:32.388792
481 / 1500 = 32% @2022-12-04 23:22:32.388797
482 / 1500 = 32% @2022-12-04 23:22:32.388803
483 / 1500 = 32% @2022-12-04 23:22:32.388809
484 / 1500 = 32% @2022-12-04 23:22:32.388815
485 / 1500 = 32% @2022-12-04 23:22:32.388820
486 / 1500 = 32% @2022-12-04 23:22:32.388826
487 / 1500 = 32% @2022-12-04 23:22:32.388831
488 / 1500 = 32% @2022-12-04 23:22:32.388837
489 / 1500 = 32% @2022-12-04 23:22:32.388843
490 / 1500 = 32% @2022-12-04 23:22:32.388848
491 / 1500 = 32% @2022-12-04 23:22:32.388854
492 / 1500 = 32% @2022-12-04 23:22:32.388860
