
                           START @2022-12-03 21:52:13.536555
----------------------------------------------------------------------------------------
args.config_file='config_files/modify_inc/correspond_most_2.ini'
----------------------------------------------------------------------------------------
---------------------------------------- CONFIG -----------------------------------------
----------------------------------------------------------------------------------------
seed=0
device=device(type='cuda', index=0)
torch.backends.cudnn.enabled=False
Starting modification: initial=0, start=None, end=1000, @2022-12-03 21:52:17.053481
---------------------------------------- CONFIG -----------------------------------------
----------------------------------------------------------------------------------------
seed=0
device=device(type='cuda', index=0)
torch.backends.cudnn.enabled=False
Starting modification: initial=0, start=1000, end=1500, @2022-12-05 06:29:59.751568
0 / 1500 = 0% @2022-12-05 06:29:59.751593
1 / 1500 = 0% @2022-12-05 06:29:59.751647
2 / 1500 = 0% @2022-12-05 06:29:59.751657
3 / 1500 = 0% @2022-12-05 06:29:59.751664
4 / 1500 = 0% @2022-12-05 06:29:59.751670
5 / 1500 = 0% @2022-12-05 06:29:59.751676
6 / 1500 = 0% @2022-12-05 06:29:59.751682
7 / 1500 = 0% @2022-12-05 06:29:59.751687
8 / 1500 = 0% @2022-12-05 06:29:59.751693
9 / 1500 = 0% @2022-12-05 06:29:59.751699
10 / 1500 = 0% @2022-12-05 06:29:59.751705
11 / 1500 = 0% @2022-12-05 06:29:59.751711
12 / 1500 = 0% @2022-12-05 06:29:59.751717
13 / 1500 = 0% @2022-12-05 06:29:59.751722
14 / 1500 = 0% @2022-12-05 06:29:59.751729
15 / 1500 = 1% @2022-12-05 06:29:59.751734
16 / 1500 = 1% @2022-12-05 06:29:59.751740
17 / 1500 = 1% @2022-12-05 06:29:59.751746
18 / 1500 = 1% @2022-12-05 06:29:59.751752
19 / 1500 = 1% @2022-12-05 06:29:59.751758
20 / 1500 = 1% @2022-12-05 06:29:59.751764
21 / 1500 = 1% @2022-12-05 06:29:59.751769
22 / 1500 = 1% @2022-12-05 06:29:59.751775
23 / 1500 = 1% @2022-12-05 06:29:59.751781
24 / 1500 = 1% @2022-12-05 06:29:59.751787
25 / 1500 = 1% @2022-12-05 06:29:59.751793
26 / 1500 = 1% @2022-12-05 06:29:59.751798
27 / 1500 = 1% @2022-12-05 06:29:59.751804
28 / 1500 = 1% @2022-12-05 06:29:59.751810
29 / 1500 = 1% @2022-12-05 06:29:59.751816
30 / 1500 = 2% @2022-12-05 06:29:59.751822
31 / 1500 = 2% @2022-12-05 06:29:59.751827
32 / 1500 = 2% @2022-12-05 06:29:59.751833
33 / 1500 = 2% @2022-12-05 06:29:59.751839
34 / 1500 = 2% @2022-12-05 06:29:59.751845
35 / 1500 = 2% @2022-12-05 06:29:59.751851
36 / 1500 = 2% @2022-12-05 06:29:59.751857
37 / 1500 = 2% @2022-12-05 06:29:59.751863
38 / 1500 = 2% @2022-12-05 06:29:59.751868
39 / 1500 = 2% @2022-12-05 06:29:59.751874
40 / 1500 = 2% @2022-12-05 06:29:59.751880
41 / 1500 = 2% @2022-12-05 06:29:59.751886
42 / 1500 = 2% @2022-12-05 06:29:59.751892
43 / 1500 = 2% @2022-12-05 06:29:59.751897
44 / 1500 = 2% @2022-12-05 06:29:59.751903
45 / 1500 = 3% @2022-12-05 06:29:59.751909
46 / 1500 = 3% @2022-12-05 06:29:59.751915
47 / 1500 = 3% @2022-12-05 06:29:59.751920
48 / 1500 = 3% @2022-12-05 06:29:59.751926
49 / 1500 = 3% @2022-12-05 06:29:59.751932
50 / 1500 = 3% @2022-12-05 06:29:59.751938
51 / 1500 = 3% @2022-12-05 06:29:59.751944
52 / 1500 = 3% @2022-12-05 06:29:59.751950
53 / 1500 = 3% @2022-12-05 06:29:59.751955
54 / 1500 = 3% @2022-12-05 06:29:59.751961
55 / 1500 = 3% @2022-12-05 06:29:59.751967
56 / 1500 = 3% @2022-12-05 06:29:59.751972
57 / 1500 = 3% @2022-12-05 06:29:59.751978
58 / 1500 = 3% @2022-12-05 06:29:59.751984
59 / 1500 = 3% @2022-12-05 06:29:59.751990
60 / 1500 = 4% @2022-12-05 06:29:59.751996
61 / 1500 = 4% @2022-12-05 06:29:59.752002
62 / 1500 = 4% @2022-12-05 06:29:59.752008
63 / 1500 = 4% @2022-12-05 06:29:59.752013
64 / 1500 = 4% @2022-12-05 06:29:59.752019
65 / 1500 = 4% @2022-12-05 06:29:59.752025
66 / 1500 = 4% @2022-12-05 06:29:59.752031
67 / 1500 = 4% @2022-12-05 06:29:59.752043
68 / 1500 = 4% @2022-12-05 06:29:59.752049
69 / 1500 = 4% @2022-12-05 06:29:59.752053
70 / 1500 = 4% @2022-12-05 06:29:59.752058
71 / 1500 = 4% @2022-12-05 06:29:59.752063
72 / 1500 = 4% @2022-12-05 06:29:59.752067
73 / 1500 = 4% @2022-12-05 06:29:59.752072
74 / 1500 = 4% @2022-12-05 06:29:59.752077
75 / 1500 = 5% @2022-12-05 06:29:59.752082
76 / 1500 = 5% @2022-12-05 06:29:59.752086
77 / 1500 = 5% @2022-12-05 06:29:59.752091
78 / 1500 = 5% @2022-12-05 06:29:59.752096
79 / 1500 = 5% @2022-12-05 06:29:59.752100
80 / 1500 = 5% @2022-12-05 06:29:59.752105
81 / 1500 = 5% @2022-12-05 06:29:59.752110
82 / 1500 = 5% @2022-12-05 06:29:59.752115
83 / 1500 = 5% @2022-12-05 06:29:59.752119
84 / 1500 = 5% @2022-12-05 06:29:59.752134
85 / 1500 = 5% @2022-12-05 06:29:59.752139
86 / 1500 = 5% @2022-12-05 06:29:59.752144
87 / 1500 = 5% @2022-12-05 06:29:59.752149
88 / 1500 = 5% @2022-12-05 06:29:59.752154
89 / 1500 = 5% @2022-12-05 06:29:59.752159
90 / 1500 = 6% @2022-12-05 06:29:59.752163
91 / 1500 = 6% @2022-12-05 06:29:59.752167
92 / 1500 = 6% @2022-12-05 06:29:59.752172
93 / 1500 = 6% @2022-12-05 06:29:59.752176
94 / 1500 = 6% @2022-12-05 06:29:59.752181
95 / 1500 = 6% @2022-12-05 06:29:59.752185
96 / 1500 = 6% @2022-12-05 06:29:59.752189
97 / 1500 = 6% @2022-12-05 06:29:59.752194
98 / 1500 = 6% @2022-12-05 06:29:59.752198
99 / 1500 = 6% @2022-12-05 06:29:59.752203
100 / 1500 = 6% @2022-12-05 06:29:59.752207
101 / 1500 = 6% @2022-12-05 06:29:59.752212
102 / 1500 = 6% @2022-12-05 06:29:59.752216
103 / 1500 = 6% @2022-12-05 06:29:59.752220
104 / 1500 = 6% @2022-12-05 06:29:59.752225
105 / 1500 = 7% @2022-12-05 06:29:59.752229
106 / 1500 = 7% @2022-12-05 06:29:59.752233
107 / 1500 = 7% @2022-12-05 06:29:59.752238
108 / 1500 = 7% @2022-12-05 06:29:59.752242
109 / 1500 = 7% @2022-12-05 06:29:59.752246
110 / 1500 = 7% @2022-12-05 06:29:59.752251
111 / 1500 = 7% @2022-12-05 06:29:59.752255
112 / 1500 = 7% @2022-12-05 06:29:59.752259
113 / 1500 = 7% @2022-12-05 06:29:59.752264
114 / 1500 = 7% @2022-12-05 06:29:59.752268
115 / 1500 = 7% @2022-12-05 06:29:59.752273
116 / 1500 = 7% @2022-12-05 06:29:59.752277
117 / 1500 = 7% @2022-12-05 06:29:59.752281
118 / 1500 = 7% @2022-12-05 06:29:59.752286
119 / 1500 = 7% @2022-12-05 06:29:59.752290
120 / 1500 = 8% @2022-12-05 06:29:59.752294
121 / 1500 = 8% @2022-12-05 06:29:59.752299
122 / 1500 = 8% @2022-12-05 06:29:59.752303
123 / 1500 = 8% @2022-12-05 06:29:59.752307
124 / 1500 = 8% @2022-12-05 06:29:59.752312
125 / 1500 = 8% @2022-12-05 06:29:59.752316
126 / 1500 = 8% @2022-12-05 06:29:59.752320
127 / 1500 = 8% @2022-12-05 06:29:59.752325
128 / 1500 = 8% @2022-12-05 06:29:59.752329
129 / 1500 = 8% @2022-12-05 06:29:59.752333
130 / 1500 = 8% @2022-12-05 06:29:59.752338
131 / 1500 = 8% @2022-12-05 06:29:59.752342
132 / 1500 = 8% @2022-12-05 06:29:59.752347
133 / 1500 = 8% @2022-12-05 06:29:59.752351
134 / 1500 = 8% @2022-12-05 06:29:59.752355
135 / 1500 = 9% @2022-12-05 06:29:59.752360
136 / 1500 = 9% @2022-12-05 06:29:59.752364
137 / 1500 = 9% @2022-12-05 06:29:59.752368
138 / 1500 = 9% @2022-12-05 06:29:59.752373
139 / 1500 = 9% @2022-12-05 06:29:59.752377
140 / 1500 = 9% @2022-12-05 06:29:59.752381
141 / 1500 = 9% @2022-12-05 06:29:59.752386
142 / 1500 = 9% @2022-12-05 06:29:59.752390
143 / 1500 = 9% @2022-12-05 06:29:59.752394
144 / 1500 = 9% @2022-12-05 06:29:59.752399
145 / 1500 = 9% @2022-12-05 06:29:59.752403
146 / 1500 = 9% @2022-12-05 06:29:59.752407
147 / 1500 = 9% @2022-12-05 06:29:59.752412
148 / 1500 = 9% @2022-12-05 06:29:59.752416
149 / 1500 = 9% @2022-12-05 06:29:59.752420
150 / 1500 = 10% @2022-12-05 06:29:59.752425
151 / 1500 = 10% @2022-12-05 06:29:59.752429
152 / 1500 = 10% @2022-12-05 06:29:59.752434
153 / 1500 = 10% @2022-12-05 06:29:59.752438
154 / 1500 = 10% @2022-12-05 06:29:59.752443
155 / 1500 = 10% @2022-12-05 06:29:59.752447
156 / 1500 = 10% @2022-12-05 06:29:59.752452
157 / 1500 = 10% @2022-12-05 06:29:59.752456
158 / 1500 = 10% @2022-12-05 06:29:59.752461
159 / 1500 = 10% @2022-12-05 06:29:59.752465
160 / 1500 = 10% @2022-12-05 06:29:59.752469
161 / 1500 = 10% @2022-12-05 06:29:59.752476
162 / 1500 = 10% @2022-12-05 06:29:59.752481
163 / 1500 = 10% @2022-12-05 06:29:59.752485
164 / 1500 = 10% @2022-12-05 06:29:59.752490
165 / 1500 = 11% @2022-12-05 06:29:59.752494
166 / 1500 = 11% @2022-12-05 06:29:59.752498
167 / 1500 = 11% @2022-12-05 06:29:59.752503
168 / 1500 = 11% @2022-12-05 06:29:59.752507
169 / 1500 = 11% @2022-12-05 06:29:59.752512
170 / 1500 = 11% @2022-12-05 06:29:59.752516
171 / 1500 = 11% @2022-12-05 06:29:59.752520
172 / 1500 = 11% @2022-12-05 06:29:59.752525
173 / 1500 = 11% @2022-12-05 06:29:59.752529
174 / 1500 = 11% @2022-12-05 06:29:59.752534
175 / 1500 = 11% @2022-12-05 06:29:59.752538
176 / 1500 = 11% @2022-12-05 06:29:59.752543
177 / 1500 = 11% @2022-12-05 06:29:59.752547
178 / 1500 = 11% @2022-12-05 06:29:59.752551
179 / 1500 = 11% @2022-12-05 06:29:59.752556
180 / 1500 = 12% @2022-12-05 06:29:59.752560
181 / 1500 = 12% @2022-12-05 06:29:59.752564
182 / 1500 = 12% @2022-12-05 06:29:59.752569
183 / 1500 = 12% @2022-12-05 06:29:59.752573
184 / 1500 = 12% @2022-12-05 06:29:59.752577
185 / 1500 = 12% @2022-12-05 06:29:59.752582
186 / 1500 = 12% @2022-12-05 06:29:59.752586
187 / 1500 = 12% @2022-12-05 06:29:59.752591
188 / 1500 = 12% @2022-12-05 06:29:59.752595
189 / 1500 = 12% @2022-12-05 06:29:59.752599
190 / 1500 = 12% @2022-12-05 06:29:59.752604
191 / 1500 = 12% @2022-12-05 06:29:59.752608
192 / 1500 = 12% @2022-12-05 06:29:59.752613
193 / 1500 = 12% @2022-12-05 06:29:59.752617
194 / 1500 = 12% @2022-12-05 06:29:59.752621
195 / 1500 = 13% @2022-12-05 06:29:59.752629
196 / 1500 = 13% @2022-12-05 06:29:59.752635
197 / 1500 = 13% @2022-12-05 06:29:59.752640
198 / 1500 = 13% @2022-12-05 06:29:59.752644
199 / 1500 = 13% @2022-12-05 06:29:59.752649
200 / 1500 = 13% @2022-12-05 06:29:59.752653
201 / 1500 = 13% @2022-12-05 06:29:59.752657
202 / 1500 = 13% @2022-12-05 06:29:59.752662
203 / 1500 = 13% @2022-12-05 06:29:59.752666
204 / 1500 = 13% @2022-12-05 06:29:59.752671
205 / 1500 = 13% @2022-12-05 06:29:59.752675
206 / 1500 = 13% @2022-12-05 06:29:59.752679
207 / 1500 = 13% @2022-12-05 06:29:59.752684
208 / 1500 = 13% @2022-12-05 06:29:59.752688
209 / 1500 = 13% @2022-12-05 06:29:59.752693
210 / 1500 = 14% @2022-12-05 06:29:59.752697
211 / 1500 = 14% @2022-12-05 06:29:59.752702
212 / 1500 = 14% @2022-12-05 06:29:59.752706
213 / 1500 = 14% @2022-12-05 06:29:59.752710
214 / 1500 = 14% @2022-12-05 06:29:59.752715
215 / 1500 = 14% @2022-12-05 06:29:59.752719
216 / 1500 = 14% @2022-12-05 06:29:59.752724
217 / 1500 = 14% @2022-12-05 06:29:59.752728
218 / 1500 = 14% @2022-12-05 06:29:59.752733
219 / 1500 = 14% @2022-12-05 06:29:59.752737
220 / 1500 = 14% @2022-12-05 06:29:59.752741
221 / 1500 = 14% @2022-12-05 06:29:59.752746
222 / 1500 = 14% @2022-12-05 06:29:59.752750
223 / 1500 = 14% @2022-12-05 06:29:59.752755
224 / 1500 = 14% @2022-12-05 06:29:59.752759
225 / 1500 = 15% @2022-12-05 06:29:59.752763
226 / 1500 = 15% @2022-12-05 06:29:59.752768
227 / 1500 = 15% @2022-12-05 06:29:59.752772
228 / 1500 = 15% @2022-12-05 06:29:59.752777
229 / 1500 = 15% @2022-12-05 06:29:59.752781
230 / 1500 = 15% @2022-12-05 06:29:59.752785
231 / 1500 = 15% @2022-12-05 06:29:59.752790
232 / 1500 = 15% @2022-12-05 06:29:59.752794
233 / 1500 = 15% @2022-12-05 06:29:59.752799
234 / 1500 = 15% @2022-12-05 06:29:59.752803
235 / 1500 = 15% @2022-12-05 06:29:59.752808
236 / 1500 = 15% @2022-12-05 06:29:59.752812
237 / 1500 = 15% @2022-12-05 06:29:59.752816
238 / 1500 = 15% @2022-12-05 06:29:59.752821
239 / 1500 = 15% @2022-12-05 06:29:59.752825
240 / 1500 = 16% @2022-12-05 06:29:59.752830
241 / 1500 = 16% @2022-12-05 06:29:59.752834
242 / 1500 = 16% @2022-12-05 06:29:59.752839
243 / 1500 = 16% @2022-12-05 06:29:59.752843
244 / 1500 = 16% @2022-12-05 06:29:59.752847
245 / 1500 = 16% @2022-12-05 06:29:59.752852
246 / 1500 = 16% @2022-12-05 06:29:59.752856
247 / 1500 = 16% @2022-12-05 06:29:59.752860
248 / 1500 = 16% @2022-12-05 06:29:59.752865
249 / 1500 = 16% @2022-12-05 06:29:59.752869
250 / 1500 = 16% @2022-12-05 06:29:59.752874
251 / 1500 = 16% @2022-12-05 06:29:59.752878
252 / 1500 = 16% @2022-12-05 06:29:59.752885
253 / 1500 = 16% @2022-12-05 06:29:59.752889
254 / 1500 = 16% @2022-12-05 06:29:59.752894
255 / 1500 = 17% @2022-12-05 06:29:59.752898
256 / 1500 = 17% @2022-12-05 06:29:59.752903
257 / 1500 = 17% @2022-12-05 06:29:59.752907
258 / 1500 = 17% @2022-12-05 06:29:59.752912
259 / 1500 = 17% @2022-12-05 06:29:59.752916
260 / 1500 = 17% @2022-12-05 06:29:59.752920
261 / 1500 = 17% @2022-12-05 06:29:59.752925
262 / 1500 = 17% @2022-12-05 06:29:59.752929
263 / 1500 = 17% @2022-12-05 06:29:59.752934
264 / 1500 = 17% @2022-12-05 06:29:59.752938
265 / 1500 = 17% @2022-12-05 06:29:59.752942
266 / 1500 = 17% @2022-12-05 06:29:59.752947
267 / 1500 = 17% @2022-12-05 06:29:59.752951
268 / 1500 = 17% @2022-12-05 06:29:59.752956
269 / 1500 = 17% @2022-12-05 06:29:59.752960
270 / 1500 = 18% @2022-12-05 06:29:59.752964
271 / 1500 = 18% @2022-12-05 06:29:59.752969
272 / 1500 = 18% @2022-12-05 06:29:59.752973
273 / 1500 = 18% @2022-12-05 06:29:59.752977
274 / 1500 = 18% @2022-12-05 06:29:59.752982
275 / 1500 = 18% @2022-12-05 06:29:59.752986
276 / 1500 = 18% @2022-12-05 06:29:59.752990
277 / 1500 = 18% @2022-12-05 06:29:59.752995
278 / 1500 = 18% @2022-12-05 06:29:59.752999
279 / 1500 = 18% @2022-12-05 06:29:59.753004
280 / 1500 = 18% @2022-12-05 06:29:59.753008
281 / 1500 = 18% @2022-12-05 06:29:59.753012
282 / 1500 = 18% @2022-12-05 06:29:59.753016
283 / 1500 = 18% @2022-12-05 06:29:59.753021
284 / 1500 = 18% @2022-12-05 06:29:59.753025
285 / 1500 = 19% @2022-12-05 06:29:59.753029
286 / 1500 = 19% @2022-12-05 06:29:59.753034
287 / 1500 = 19% @2022-12-05 06:29:59.753038
288 / 1500 = 19% @2022-12-05 06:29:59.753042
289 / 1500 = 19% @2022-12-05 06:29:59.753047
290 / 1500 = 19% @2022-12-05 06:29:59.753051
291 / 1500 = 19% @2022-12-05 06:29:59.753056
292 / 1500 = 19% @2022-12-05 06:29:59.753060
293 / 1500 = 19% @2022-12-05 06:29:59.753064
294 / 1500 = 19% @2022-12-05 06:29:59.753069
295 / 1500 = 19% @2022-12-05 06:29:59.753073
296 / 1500 = 19% @2022-12-05 06:29:59.753077
297 / 1500 = 19% @2022-12-05 06:29:59.753082
298 / 1500 = 19% @2022-12-05 06:29:59.753086
299 / 1500 = 19% @2022-12-05 06:29:59.753091
300 / 1500 = 20% @2022-12-05 06:29:59.753095
301 / 1500 = 20% @2022-12-05 06:29:59.753099
302 / 1500 = 20% @2022-12-05 06:29:59.753104
303 / 1500 = 20% @2022-12-05 06:29:59.753108
304 / 1500 = 20% @2022-12-05 06:29:59.753112
305 / 1500 = 20% @2022-12-05 06:29:59.753117
306 / 1500 = 20% @2022-12-05 06:29:59.753121
307 / 1500 = 20% @2022-12-05 06:29:59.753126
308 / 1500 = 20% @2022-12-05 06:29:59.753130
309 / 1500 = 20% @2022-12-05 06:29:59.753134
310 / 1500 = 20% @2022-12-05 06:29:59.753139
311 / 1500 = 20% @2022-12-05 06:29:59.753143
312 / 1500 = 20% @2022-12-05 06:29:59.753147
313 / 1500 = 20% @2022-12-05 06:29:59.753152
314 / 1500 = 20% @2022-12-05 06:29:59.753156
315 / 1500 = 21% @2022-12-05 06:29:59.753161
316 / 1500 = 21% @2022-12-05 06:29:59.753165
317 / 1500 = 21% @2022-12-05 06:29:59.753169
318 / 1500 = 21% @2022-12-05 06:29:59.753173
319 / 1500 = 21% @2022-12-05 06:29:59.753178
320 / 1500 = 21% @2022-12-05 06:29:59.753182
321 / 1500 = 21% @2022-12-05 06:29:59.753187
322 / 1500 = 21% @2022-12-05 06:29:59.753191
323 / 1500 = 21% @2022-12-05 06:29:59.753196
324 / 1500 = 21% @2022-12-05 06:29:59.753200
325 / 1500 = 21% @2022-12-05 06:29:59.753204
326 / 1500 = 21% @2022-12-05 06:29:59.753209
327 / 1500 = 21% @2022-12-05 06:29:59.753213
328 / 1500 = 21% @2022-12-05 06:29:59.753218
329 / 1500 = 21% @2022-12-05 06:29:59.753222
330 / 1500 = 22% @2022-12-05 06:29:59.753226
331 / 1500 = 22% @2022-12-05 06:29:59.753231
332 / 1500 = 22% @2022-12-05 06:29:59.753235
333 / 1500 = 22% @2022-12-05 06:29:59.753240
334 / 1500 = 22% @2022-12-05 06:29:59.753244
335 / 1500 = 22% @2022-12-05 06:29:59.753248
336 / 1500 = 22% @2022-12-05 06:29:59.753253
337 / 1500 = 22% @2022-12-05 06:29:59.753257
338 / 1500 = 22% @2022-12-05 06:29:59.753262
339 / 1500 = 22% @2022-12-05 06:29:59.753266
340 / 1500 = 22% @2022-12-05 06:29:59.753271
341 / 1500 = 22% @2022-12-05 06:29:59.753275
342 / 1500 = 22% @2022-12-05 06:29:59.753279
343 / 1500 = 22% @2022-12-05 06:29:59.753287
344 / 1500 = 22% @2022-12-05 06:29:59.753292
345 / 1500 = 23% @2022-12-05 06:29:59.753296
346 / 1500 = 23% @2022-12-05 06:29:59.753301
347 / 1500 = 23% @2022-12-05 06:29:59.753305
348 / 1500 = 23% @2022-12-05 06:29:59.753309
349 / 1500 = 23% @2022-12-05 06:29:59.753314
350 / 1500 = 23% @2022-12-05 06:29:59.753318
351 / 1500 = 23% @2022-12-05 06:29:59.753323
352 / 1500 = 23% @2022-12-05 06:29:59.753327
353 / 1500 = 23% @2022-12-05 06:29:59.753331
354 / 1500 = 23% @2022-12-05 06:29:59.753336
355 / 1500 = 23% @2022-12-05 06:29:59.753340
356 / 1500 = 23% @2022-12-05 06:29:59.753345
357 / 1500 = 23% @2022-12-05 06:29:59.753349
358 / 1500 = 23% @2022-12-05 06:29:59.753353
359 / 1500 = 23% @2022-12-05 06:29:59.753358
360 / 1500 = 24% @2022-12-05 06:29:59.753362
361 / 1500 = 24% @2022-12-05 06:29:59.753367
362 / 1500 = 24% @2022-12-05 06:29:59.753371
363 / 1500 = 24% @2022-12-05 06:29:59.753375
364 / 1500 = 24% @2022-12-05 06:29:59.753380
365 / 1500 = 24% @2022-12-05 06:29:59.753384
366 / 1500 = 24% @2022-12-05 06:29:59.753389
367 / 1500 = 24% @2022-12-05 06:29:59.753393
368 / 1500 = 24% @2022-12-05 06:29:59.753398
369 / 1500 = 24% @2022-12-05 06:29:59.753402
370 / 1500 = 24% @2022-12-05 06:29:59.753406
371 / 1500 = 24% @2022-12-05 06:29:59.753411
372 / 1500 = 24% @2022-12-05 06:29:59.753415
373 / 1500 = 24% @2022-12-05 06:29:59.753420
374 / 1500 = 24% @2022-12-05 06:29:59.753424
375 / 1500 = 25% @2022-12-05 06:29:59.753429
376 / 1500 = 25% @2022-12-05 06:29:59.753433
377 / 1500 = 25% @2022-12-05 06:29:59.753437
378 / 1500 = 25% @2022-12-05 06:29:59.753442
379 / 1500 = 25% @2022-12-05 06:29:59.753446
380 / 1500 = 25% @2022-12-05 06:29:59.753451
381 / 1500 = 25% @2022-12-05 06:29:59.753455
382 / 1500 = 25% @2022-12-05 06:29:59.753459
383 / 1500 = 25% @2022-12-05 06:29:59.753464
384 / 1500 = 25% @2022-12-05 06:29:59.753468
385 / 1500 = 25% @2022-12-05 06:29:59.753473
386 / 1500 = 25% @2022-12-05 06:29:59.753477
387 / 1500 = 25% @2022-12-05 06:29:59.753482
388 / 1500 = 25% @2022-12-05 06:29:59.753486
389 / 1500 = 25% @2022-12-05 06:29:59.753490
390 / 1500 = 26% @2022-12-05 06:29:59.753495
391 / 1500 = 26% @2022-12-05 06:29:59.753499
392 / 1500 = 26% @2022-12-05 06:29:59.753504
393 / 1500 = 26% @2022-12-05 06:29:59.753508
394 / 1500 = 26% @2022-12-05 06:29:59.753513
395 / 1500 = 26% @2022-12-05 06:29:59.753517
396 / 1500 = 26% @2022-12-05 06:29:59.753522
397 / 1500 = 26% @2022-12-05 06:29:59.753526
398 / 1500 = 26% @2022-12-05 06:29:59.753530
399 / 1500 = 26% @2022-12-05 06:29:59.753535
400 / 1500 = 26% @2022-12-05 06:29:59.753539
401 / 1500 = 26% @2022-12-05 06:29:59.753544
402 / 1500 = 26% @2022-12-05 06:29:59.753548
403 / 1500 = 26% @2022-12-05 06:29:59.753552
404 / 1500 = 26% @2022-12-05 06:29:59.753557
405 / 1500 = 27% @2022-12-05 06:29:59.753561
406 / 1500 = 27% @2022-12-05 06:29:59.753566
407 / 1500 = 27% @2022-12-05 06:29:59.753570
408 / 1500 = 27% @2022-12-05 06:29:59.753575
409 / 1500 = 27% @2022-12-05 06:29:59.753579
410 / 1500 = 27% @2022-12-05 06:29:59.753583
411 / 1500 = 27% @2022-12-05 06:29:59.753588
412 / 1500 = 27% @2022-12-05 06:29:59.753592
413 / 1500 = 27% @2022-12-05 06:29:59.753597
414 / 1500 = 27% @2022-12-05 06:29:59.753601
415 / 1500 = 27% @2022-12-05 06:29:59.753605
416 / 1500 = 27% @2022-12-05 06:29:59.753610
417 / 1500 = 27% @2022-12-05 06:29:59.753614
418 / 1500 = 27% @2022-12-05 06:29:59.753619
419 / 1500 = 27% @2022-12-05 06:29:59.753623
420 / 1500 = 28% @2022-12-05 06:29:59.753632
421 / 1500 = 28% @2022-12-05 06:29:59.753636
422 / 1500 = 28% @2022-12-05 06:29:59.753641
423 / 1500 = 28% @2022-12-05 06:29:59.753645
424 / 1500 = 28% @2022-12-05 06:29:59.753650
425 / 1500 = 28% @2022-12-05 06:29:59.753654
426 / 1500 = 28% @2022-12-05 06:29:59.753658
427 / 1500 = 28% @2022-12-05 06:29:59.753663
428 / 1500 = 28% @2022-12-05 06:29:59.753667
429 / 1500 = 28% @2022-12-05 06:29:59.753672
430 / 1500 = 28% @2022-12-05 06:29:59.753676
431 / 1500 = 28% @2022-12-05 06:29:59.753680
432 / 1500 = 28% @2022-12-05 06:29:59.753685
433 / 1500 = 28% @2022-12-05 06:29:59.753689
434 / 1500 = 28% @2022-12-05 06:29:59.753699
435 / 1500 = 29% @2022-12-05 06:29:59.753703
436 / 1500 = 29% @2022-12-05 06:29:59.753708
437 / 1500 = 29% @2022-12-05 06:29:59.753712
438 / 1500 = 29% @2022-12-05 06:29:59.753717
439 / 1500 = 29% @2022-12-05 06:29:59.753721
440 / 1500 = 29% @2022-12-05 06:29:59.753726
441 / 1500 = 29% @2022-12-05 06:29:59.753730
442 / 1500 = 29% @2022-12-05 06:29:59.753734
443 / 1500 = 29% @2022-12-05 06:29:59.753739
444 / 1500 = 29% @2022-12-05 06:29:59.753743
445 / 1500 = 29% @2022-12-05 06:29:59.753748
446 / 1500 = 29% @2022-12-05 06:29:59.753752
447 / 1500 = 29% @2022-12-05 06:29:59.753756
448 / 1500 = 29% @2022-12-05 06:29:59.753761
449 / 1500 = 29% @2022-12-05 06:29:59.753765
450 / 1500 = 30% @2022-12-05 06:29:59.753770
451 / 1500 = 30% @2022-12-05 06:29:59.753774
452 / 1500 = 30% @2022-12-05 06:29:59.753778
453 / 1500 = 30% @2022-12-05 06:29:59.753783
454 / 1500 = 30% @2022-12-05 06:29:59.753787
455 / 1500 = 30% @2022-12-05 06:29:59.753792
456 / 1500 = 30% @2022-12-05 06:29:59.753796
457 / 1500 = 30% @2022-12-05 06:29:59.753800
458 / 1500 = 30% @2022-12-05 06:29:59.753805
459 / 1500 = 30% @2022-12-05 06:29:59.753809
460 / 1500 = 30% @2022-12-05 06:29:59.753814
461 / 1500 = 30% @2022-12-05 06:29:59.753818
462 / 1500 = 30% @2022-12-05 06:29:59.753823
463 / 1500 = 30% @2022-12-05 06:29:59.753827
464 / 1500 = 30% @2022-12-05 06:29:59.753831
465 / 1500 = 31% @2022-12-05 06:29:59.753836
466 / 1500 = 31% @2022-12-05 06:29:59.753840
467 / 1500 = 31% @2022-12-05 06:29:59.753845
468 / 1500 = 31% @2022-12-05 06:29:59.753849
469 / 1500 = 31% @2022-12-05 06:29:59.753853
470 / 1500 = 31% @2022-12-05 06:29:59.753858
471 / 1500 = 31% @2022-12-05 06:29:59.753862
472 / 1500 = 31% @2022-12-05 06:29:59.753867
473 / 1500 = 31% @2022-12-05 06:29:59.753871
474 / 1500 = 31% @2022-12-05 06:29:59.753876
475 / 1500 = 31% @2022-12-05 06:29:59.753880
476 / 1500 = 31% @2022-12-05 06:29:59.753885
477 / 1500 = 31% @2022-12-05 06:29:59.753889
478 / 1500 = 31% @2022-12-05 06:29:59.753893
479 / 1500 = 31% @2022-12-05 06:29:59.753898
480 / 1500 = 32% @2022-12-05 06:29:59.753902
481 / 1500 = 32% @2022-12-05 06:29:59.753907
482 / 1500 = 32% @2022-12-05 06:29:59.753911
483 / 1500 = 32% @2022-12-05 06:29:59.753915
484 / 1500 = 32% @2022-12-05 06:29:59.753920
485 / 1500 = 32% @2022-12-05 06:29:59.753924
486 / 1500 = 32% @2022-12-05 06:29:59.753929
487 / 1500 = 32% @2022-12-05 06:29:59.753933
488 / 1500 = 32% @2022-12-05 06:29:59.753938
